alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,airfoil_list,max_thickness,chord_at_max_thickness,max_camber,chord_at_max_camber,reynolds_no,cl_cd,max_cl_cd
-3.250,-0.4712,0.01032,0.00390,0.0205,1.0000,0.4564,n0009sm-il,9,30.9,0,0,200000,-45.65891472868218,45.64922480620155
-3.000,-0.4536,0.00996,0.00382,0.0225,1.0000,0.5217,n0009sm-il,9,30.9,0,0,200000,-45.54216867469879,45.64922480620155
-2.750,-0.4358,0.00967,0.00376,0.0246,1.0000,0.5819,n0009sm-il,9,30.9,0,0,200000,-45.06721820062048,45.64922480620155
-2.500,-0.4180,0.00941,0.00374,0.0268,1.0000,0.6409,n0009sm-il,9,30.9,0,0,200000,-44.42082890541977,45.64922480620155
-2.250,-0.4003,0.00918,0.00375,0.0291,1.0000,0.7016,n0009sm-il,9,30.9,0,0,200000,-43.605664488017425,45.64922480620155
-2.000,-0.3815,0.00901,0.00382,0.0313,1.0000,0.7618,n0009sm-il,9,30.9,0,0,200000,-42.34184239733629,45.64922480620155
-1.750,-0.3586,0.00893,0.00395,0.0328,1.0000,0.8258,n0009sm-il,9,30.9,0,0,200000,-40.15677491601343,45.64922480620155
-1.500,-0.3136,0.00907,0.00426,0.0302,1.0000,0.8990,n0009sm-il,9,30.9,0,0,200000,-34.57552370452039,45.64922480620155
-1.250,-0.2544,0.00939,0.00454,0.0243,1.0000,0.9372,n0009sm-il,9,30.9,0,0,200000,-27.0926517571885,45.64922480620155
-1.000,-0.1999,0.00965,0.00474,0.0191,1.0000,0.9571,n0009sm-il,9,30.9,0,0,200000,-20.71502590673575,45.64922480620155
-0.750,-0.1466,0.00990,0.00492,0.0140,1.0000,0.9716,n0009sm-il,9,30.9,0,0,200000,-14.808080808080808,45.64922480620155
-0.500,-0.0922,0.01007,0.00505,0.0085,1.0000,0.9841,n0009sm-il,9,30.9,0,0,200000,-9.155908639523336,45.64922480620155
-0.250,-0.0360,0.01017,0.00512,0.0025,1.0000,0.9945,n0009sm-il,9,30.9,0,0,200000,-3.5398230088495573,45.64922480620155
0.000,0.0000,0.01018,0.00512,0.0000,1.0000,1.0000,n0009sm-il,9,30.9,0,0,200000,0.0,45.64922480620155
0.250,0.0357,0.01017,0.00512,-0.0024,0.9945,1.0000,n0009sm-il,9,30.9,0,0,200000,3.510324483775811,45.64922480620155
0.500,0.0922,0.01007,0.00505,-0.0085,0.9841,1.0000,n0009sm-il,9,30.9,0,0,200000,9.155908639523336,45.64922480620155
0.750,0.1467,0.00989,0.00492,-0.0140,0.9716,1.0000,n0009sm-il,9,30.9,0,0,200000,14.833164812942366,45.64922480620155
1.000,0.2002,0.00965,0.00474,-0.0191,0.9570,1.0000,n0009sm-il,9,30.9,0,0,200000,20.746113989637305,45.64922480620155
1.250,0.2545,0.00939,0.00454,-0.0243,0.9371,1.0000,n0009sm-il,9,30.9,0,0,200000,27.10330138445154,45.64922480620155
1.500,0.3136,0.00907,0.00425,-0.0302,0.8990,1.0000,n0009sm-il,9,30.9,0,0,200000,34.57552370452039,45.64922480620155
1.750,0.3585,0.00892,0.00394,-0.0328,0.8256,1.0000,n0009sm-il,9,30.9,0,0,200000,40.19058295964125,45.64922480620155
2.000,0.3814,0.00901,0.00381,-0.0313,0.7621,1.0000,n0009sm-il,9,30.9,0,0,200000,42.330743618202,45.64922480620155
2.250,0.4002,0.00918,0.00375,-0.0291,0.7016,1.0000,n0009sm-il,9,30.9,0,0,200000,43.59477124183006,45.64922480620155
2.500,0.4179,0.00941,0.00374,-0.0268,0.6412,1.0000,n0009sm-il,9,30.9,0,0,200000,44.41020191285866,45.64922480620155
2.750,0.4356,0.00966,0.00376,-0.0246,0.5820,1.0000,n0009sm-il,9,30.9,0,0,200000,45.09316770186335,45.64922480620155
3.000,0.4534,0.00996,0.00382,-0.0225,0.5215,1.0000,n0009sm-il,9,30.9,0,0,200000,45.52208835341366,45.64922480620155
3.250,0.4711,0.01032,0.00390,-0.0205,0.4570,1.0000,n0009sm-il,9,30.9,0,0,200000,45.64922480620155,45.64922480620155
3.500,0.4888,0.01074,0.00403,-0.0185,0.3872,1.0000,n0009sm-il,9,30.9,0,0,200000,45.51210428305401,45.64922480620155
3.750,0.5066,0.01123,0.00425,-0.0167,0.3126,1.0000,n0009sm-il,9,30.9,0,0,200000,45.1113089937667,45.64922480620155
4.000,0.5230,0.01198,0.00454,-0.0147,0.2199,1.0000,n0009sm-il,9,30.9,0,0,200000,43.65609348914859,45.64922480620155
4.250,0.5392,0.01290,0.00502,-0.0128,0.1500,1.0000,n0009sm-il,9,30.9,0,0,200000,41.798449612403104,45.64922480620155
4.500,0.5574,0.01361,0.00555,-0.0110,0.1225,1.0000,n0009sm-il,9,30.9,0,0,200000,40.955180014695074,45.64922480620155
4.750,0.5760,0.01431,0.00615,-0.0093,0.1082,1.0000,n0009sm-il,9,30.9,0,0,200000,40.25157232704402,45.64922480620155
5.000,0.5962,0.01486,0.00673,-0.0077,0.0989,1.0000,n0009sm-il,9,30.9,0,0,200000,40.121130551816954,45.64922480620155
5.250,0.6151,0.01568,0.00753,-0.0060,0.0920,1.0000,n0009sm-il,9,30.9,0,0,200000,39.22831632653061,45.64922480620155
5.500,0.6357,0.01626,0.00814,-0.0046,0.0853,1.0000,n0009sm-il,9,30.9,0,0,200000,39.095940959409596,45.64922480620155
5.750,0.6551,0.01729,0.00912,-0.0031,0.0799,1.0000,n0009sm-il,9,30.9,0,0,200000,37.88895315211105,45.64922480620155
6.000,0.6766,0.01799,0.00994,-0.0017,0.0756,1.0000,n0009sm-il,9,30.9,0,0,200000,37.609783212896055,45.64922480620155
6.250,0.6977,0.01881,0.01079,-0.0003,0.0715,1.0000,n0009sm-il,9,30.9,0,0,200000,37.091972355130245,45.64922480620155
6.500,0.7182,0.02029,0.01228,0.0009,0.0670,1.0000,n0009sm-il,9,30.9,0,0,200000,35.39674716609167,45.64922480620155
6.750,0.7396,0.02104,0.01325,0.0023,0.0633,1.0000,n0009sm-il,9,30.9,0,0,200000,35.152091254752854,45.64922480620155
7.000,0.7602,0.02187,0.01418,0.0036,0.0591,1.0000,n0009sm-il,9,30.9,0,0,200000,34.7599451303155,45.64922480620155
7.250,0.7791,0.02383,0.01620,0.0049,0.0545,1.0000,n0009sm-il,9,30.9,0,0,200000,32.69408308854385,45.64922480620155
7.500,0.7987,0.02456,0.01723,0.0066,0.0509,1.0000,n0009sm-il,9,30.9,0,0,200000,32.520358306188925,45.64922480620155
7.750,0.8178,0.02511,0.01785,0.0080,0.0462,1.0000,n0009sm-il,9,30.9,0,0,200000,32.56869772998805,45.64922480620155
8.000,0.8321,0.02810,0.02103,0.0098,0.0426,1.0000,n0009sm-il,9,30.9,0,0,200000,29.61209964412811,45.64922480620155
8.250,0.8480,0.02931,0.02264,0.0120,0.0398,1.0000,n0009sm-il,9,30.9,0,0,200000,28.932105083589217,45.64922480620155
8.500,0.8646,0.03016,0.02369,0.0138,0.0359,1.0000,n0009sm-il,9,30.9,0,0,200000,28.667108753315652,45.64922480620155
8.750,0.8795,0.03146,0.02498,0.0152,0.0330,1.0000,n0009sm-il,9,30.9,0,0,200000,27.956134774316588,45.64922480620155
9.000,0.8815,0.03543,0.02947,0.0184,0.0314,1.0000,n0009sm-il,9,30.9,0,0,200000,24.880045159469372,45.64922480620155
9.250,0.8856,0.03820,0.03273,0.0214,0.0301,1.0000,n0009sm-il,9,30.9,0,0,200000,23.18324607329843,45.64922480620155
9.500,0.8843,0.04155,0.03652,0.0245,0.0287,1.0000,n0009sm-il,9,30.9,0,0,200000,21.282791817087848,45.64922480620155
9.750,0.8810,0.04469,0.03999,0.0273,0.0274,1.0000,n0009sm-il,9,30.9,0,0,200000,19.713582456925486,45.64922480620155
10.000,0.9059,0.04314,0.03823,0.0278,0.0247,1.0000,n0009sm-il,9,30.9,0,0,200000,20.99907278627724,45.64922480620155
10.250,0.9028,0.04579,0.04105,0.0302,0.0240,1.0000,n0009sm-il,9,30.9,0,0,200000,19.716095217296356,45.64922480620155
10.500,0.8875,0.04935,0.04488,0.0334,0.0239,1.0000,n0009sm-il,9,30.9,0,0,200000,17.983789260385006,45.64922480620155
10.750,0.8670,0.05261,0.04832,0.0365,0.0237,1.0000,n0009sm-il,9,30.9,0,0,200000,16.4797567002471,45.64922480620155
11.000,0.8431,0.05666,0.05261,0.0375,0.0240,1.0000,n0009sm-il,9,30.9,0,0,200000,14.879985880691844,45.64922480620155
11.250,0.6691,0.10213,0.09850,0.0076,0.0455,1.0000,n0009sm-il,9,30.9,0,0,200000,6.551454029178498,45.64922480620155
-15.750,-0.9871,0.10108,0.09896,-0.0031,1.0000,0.0037,n0009sm-il,9,30.9,0,0,1000000,-9.765532251681835,74.72382522671063
-15.500,-1.0438,0.08589,0.08362,-0.0109,1.0000,0.0035,n0009sm-il,9,30.9,0,0,1000000,-12.152753521946677,74.72382522671063
-15.250,-1.0914,0.07218,0.06974,-0.0187,1.0000,0.0035,n0009sm-il,9,30.9,0,0,1000000,-15.120532003325021,74.72382522671063
-15.000,-1.1223,0.06145,0.05885,-0.0258,1.0000,0.0035,n0009sm-il,9,30.9,0,0,1000000,-18.263628966639548,74.72382522671063
-14.750,-1.1600,0.05005,0.04716,-0.0343,1.0000,0.0033,n0009sm-il,9,30.9,0,0,1000000,-23.176823176823177,74.72382522671063
-14.500,-1.1752,0.04398,0.04090,-0.0384,1.0000,0.0032,n0009sm-il,9,30.9,0,0,1000000,-26.7212369258754,74.72382522671063
-14.250,-1.1861,0.03952,0.03631,-0.0407,1.0000,0.0034,n0009sm-il,9,30.9,0,0,1000000,-30.012651821862345,74.72382522671063
-14.000,-1.1989,0.03570,0.03229,-0.0412,1.0000,0.0033,n0009sm-il,9,30.9,0,0,1000000,-33.582633053221286,74.72382522671063
-13.750,-1.2016,0.03340,0.02987,-0.0405,1.0000,0.0035,n0009sm-il,9,30.9,0,0,1000000,-35.97604790419162,74.72382522671063
-13.500,-1.2067,0.03120,0.02753,-0.0386,1.0000,0.0035,n0009sm-il,9,30.9,0,0,1000000,-38.67628205128206,74.72382522671063
-13.250,-1.2041,0.02981,0.02604,-0.0366,1.0000,0.0037,n0009sm-il,9,30.9,0,0,1000000,-40.392485743039245,74.72382522671063
-13.000,-1.2065,0.02823,0.02432,-0.0334,1.0000,0.0037,n0009sm-il,9,30.9,0,0,1000000,-42.73822174991144,74.72382522671063
-12.750,-1.2068,0.02695,0.02292,-0.0299,1.0000,0.0038,n0009sm-il,9,30.9,0,0,1000000,-44.77922077922078,74.72382522671063
-12.500,-1.2016,0.02578,0.02164,-0.0270,1.0000,0.0039,n0009sm-il,9,30.9,0,0,1000000,-46.60977501939488,74.72382522671063
-12.250,-1.1928,0.02464,0.02037,-0.0246,1.0000,0.0040,n0009sm-il,9,30.9,0,0,1000000,-48.409090909090914,74.72382522671063
-12.000,-1.1821,0.02356,0.01916,-0.0224,1.0000,0.0042,n0009sm-il,9,30.9,0,0,1000000,-50.17402376910017,74.72382522671063
-11.750,-1.1702,0.02252,0.01799,-0.0202,1.0000,0.0044,n0009sm-il,9,30.9,0,0,1000000,-51.96269982238011,74.72382522671063
-11.500,-1.1545,0.02177,0.01713,-0.0185,1.0000,0.0046,n0009sm-il,9,30.9,0,0,1000000,-53.03169499310979,74.72382522671063
-11.250,-1.1400,0.02088,0.01613,-0.0167,1.0000,0.0046,n0009sm-il,9,30.9,0,0,1000000,-54.59770114942528,74.72382522671063
-11.000,-1.1227,0.02020,0.01537,-0.0151,1.0000,0.0047,n0009sm-il,9,30.9,0,0,1000000,-55.579207920792086,74.72382522671063
-10.750,-1.1151,0.01853,0.01348,-0.0121,1.0000,0.0051,n0009sm-il,9,30.9,0,0,1000000,-60.17808958445763,74.72382522671063
-10.500,-1.1003,0.01755,0.01238,-0.0101,1.0000,0.0056,n0009sm-il,9,30.9,0,0,1000000,-62.6951566951567,74.72382522671063
-10.250,-1.0829,0.01681,0.01157,-0.0084,1.0000,0.0060,n0009sm-il,9,30.9,0,0,1000000,-64.41998810232005,74.72382522671063
-10.000,-1.0642,0.01621,0.01090,-0.0069,1.0000,0.0065,n0009sm-il,9,30.9,0,0,1000000,-65.65083281924738,74.72382522671063
-9.750,-1.0448,0.01566,0.01028,-0.0055,1.0000,0.0071,n0009sm-il,9,30.9,0,0,1000000,-66.71775223499361,74.72382522671063
-9.500,-1.0266,0.01498,0.00950,-0.0038,1.0000,0.0078,n0009sm-il,9,30.9,0,0,1000000,-68.53137516688918,74.72382522671063
-9.250,-1.0087,0.01427,0.00874,-0.0020,1.0000,0.0093,n0009sm-il,9,30.9,0,0,1000000,-70.68675543097407,74.72382522671063
-9.000,-0.9884,0.01382,0.00826,-0.0007,1.0000,0.0104,n0009sm-il,9,30.9,0,0,1000000,-71.51953690303907,74.72382522671063
-8.750,-0.9685,0.01333,0.00771,0.0008,1.0000,0.0119,n0009sm-il,9,30.9,0,0,1000000,-72.65566391597899,74.72382522671063
-8.500,-0.9485,0.01286,0.00726,0.0022,1.0000,0.0145,n0009sm-il,9,30.9,0,0,1000000,-73.75583203732504,74.72382522671063
-8.250,-0.9267,0.01259,0.00696,0.0033,1.0000,0.0161,n0009sm-il,9,30.9,0,0,1000000,-73.60603653693407,74.72382522671063
-8.000,-0.9066,0.01213,0.00654,0.0047,1.0000,0.0202,n0009sm-il,9,30.9,0,0,1000000,-74.74031327287716,74.72382522671063
-7.750,-0.8842,0.01193,0.00632,0.0058,1.0000,0.0223,n0009sm-il,9,30.9,0,0,1000000,-74.11567476948869,74.72382522671063
-7.500,-0.8620,0.01172,0.00607,0.0069,1.0000,0.0237,n0009sm-il,9,30.9,0,0,1000000,-73.54948805460751,74.72382522671063
-7.250,-0.8417,0.01130,0.00568,0.0083,1.0000,0.0273,n0009sm-il,9,30.9,0,0,1000000,-74.48672566371683,74.72382522671063
-7.000,-0.8193,0.01112,0.00550,0.0094,1.0000,0.0297,n0009sm-il,9,30.9,0,0,1000000,-73.67805755395683,74.72382522671063
-6.750,-0.7967,0.01097,0.00534,0.0104,1.0000,0.0313,n0009sm-il,9,30.9,0,0,1000000,-72.62534184138559,74.72382522671063
-6.500,-0.7737,0.01089,0.00524,0.0114,1.0000,0.0321,n0009sm-il,9,30.9,0,0,1000000,-71.04683195592287,74.72382522671063
-6.250,-0.7546,0.01035,0.00465,0.0131,1.0000,0.0357,n0009sm-il,9,30.9,0,0,1000000,-72.90821256038647,74.72382522671063
-6.000,-0.7332,0.01010,0.00439,0.0144,1.0000,0.0384,n0009sm-il,9,30.9,0,0,1000000,-72.5940594059406,74.72382522671063
-5.750,-0.7112,0.00990,0.00418,0.0155,1.0000,0.0407,n0009sm-il,9,30.9,0,0,1000000,-71.83838383838383,74.72382522671063
-5.500,-0.6888,0.00979,0.00405,0.0166,1.0000,0.0424,n0009sm-il,9,30.9,0,0,1000000,-70.35750766087844,74.72382522671063
-5.250,-0.6586,0.00948,0.00372,0.0160,0.9990,0.0468,n0009sm-il,9,30.9,0,0,1000000,-69.47257383966245,74.72382522671063
-5.000,-0.6243,0.00923,0.00349,0.0145,0.9972,0.0515,n0009sm-il,9,30.9,0,0,1000000,-67.63813651137595,74.72382522671063
-4.750,-0.5891,0.00907,0.00330,0.0128,0.9954,0.0547,n0009sm-il,9,30.9,0,0,1000000,-64.95038588754134,74.72382522671063
-4.500,-0.5537,0.00878,0.00305,0.0111,0.9938,0.0628,n0009sm-il,9,30.9,0,0,1000000,-63.06378132118451,74.72382522671063
-4.250,-0.5211,0.00856,0.00284,0.0100,0.9913,0.0701,n0009sm-il,9,30.9,0,0,1000000,-60.876168224299064,74.72382522671063
-4.000,-0.4881,0.00825,0.00262,0.0088,0.9885,0.0867,n0009sm-il,9,30.9,0,0,1000000,-59.16363636363636,74.72382522671063
-3.750,-0.4543,0.00791,0.00241,0.0074,0.9859,0.1150,n0009sm-il,9,30.9,0,0,1000000,-57.43362831858406,74.72382522671063
-3.500,-0.4198,0.00752,0.00222,0.0057,0.9837,0.1602,n0009sm-il,9,30.9,0,0,1000000,-55.82446808510639,74.72382522671063
-3.250,-0.3843,0.00715,0.00205,0.0039,0.9820,0.2085,n0009sm-il,9,30.9,0,0,1000000,-53.74825174825175,74.72382522671063
-3.000,-0.3557,0.00677,0.00188,0.0036,0.9771,0.2597,n0009sm-il,9,30.9,0,0,1000000,-52.54062038404727,74.72382522671063
-2.750,-0.3231,0.00641,0.00172,0.0025,0.9733,0.3124,n0009sm-il,9,30.9,0,0,1000000,-50.40561622464899,74.72382522671063
-2.500,-0.2883,0.00610,0.00158,0.0009,0.9705,0.3601,n0009sm-il,9,30.9,0,0,1000000,-47.26229508196721,74.72382522671063
-2.250,-0.2521,0.00580,0.00146,-0.0010,0.9683,0.4071,n0009sm-il,9,30.9,0,0,1000000,-43.46551724137931,74.72382522671063
-2.000,-0.2245,0.00552,0.00135,-0.0009,0.9606,0.4568,n0009sm-il,9,30.9,0,0,1000000,-40.67028985507247,74.72382522671063
-1.750,-0.1893,0.00525,0.00124,-0.0025,0.9551,0.5038,n0009sm-il,9,30.9,0,0,1000000,-36.05714285714286,74.72382522671063
-1.500,-0.1589,0.00501,0.00115,-0.0030,0.9442,0.5473,n0009sm-il,9,30.9,0,0,1000000,-31.71656686626747,74.72382522671063
-1.250,-0.1276,0.00478,0.00107,-0.0037,0.9319,0.5947,n0009sm-il,9,30.9,0,0,1000000,-26.694560669456063,74.72382522671063
-1.000,-0.0987,0.00454,0.00100,-0.0038,0.9149,0.6526,n0009sm-il,9,30.9,0,0,1000000,-21.740088105726873,74.72382522671063
-0.750,-0.0729,0.00435,0.00095,-0.0031,0.8922,0.7080,n0009sm-il,9,30.9,0,0,1000000,-16.758620689655174,74.72382522671063
-0.500,-0.0475,0.00427,0.00091,-0.0023,0.8666,0.7431,n0009sm-il,9,30.9,0,0,1000000,-11.124121779859484,74.72382522671063
-0.250,-0.0235,0.00423,0.00088,-0.0012,0.8388,0.7762,n0009sm-il,9,30.9,0,0,1000000,-5.555555555555555,74.72382522671063
0.000,0.0000,0.00422,0.00088,0.0000,0.8078,0.8080,n0009sm-il,9,30.9,0,0,1000000,0.0,74.72382522671063
0.250,0.0234,0.00423,0.00088,0.0012,0.7754,0.8383,n0009sm-il,9,30.9,0,0,1000000,5.531914893617021,74.72382522671063
0.500,0.0475,0.00427,0.00091,0.0024,0.7432,0.8667,n0009sm-il,9,30.9,0,0,1000000,11.124121779859484,74.72382522671063
0.750,0.0729,0.00435,0.00095,0.0031,0.7088,0.8922,n0009sm-il,9,30.9,0,0,1000000,16.758620689655174,74.72382522671063
1.000,0.0986,0.00454,0.00100,0.0038,0.6521,0.9148,n0009sm-il,9,30.9,0,0,1000000,21.718061674008812,74.72382522671063
1.250,0.1275,0.00478,0.00107,0.0037,0.5945,0.9317,n0009sm-il,9,30.9,0,0,1000000,26.673640167364017,74.72382522671063
1.500,0.1590,0.00500,0.00115,0.0030,0.5491,0.9442,n0009sm-il,9,30.9,0,0,1000000,31.8,74.72382522671063
1.750,0.1894,0.00525,0.00124,0.0025,0.5040,0.9551,n0009sm-il,9,30.9,0,0,1000000,36.076190476190476,74.72382522671063
2.000,0.2244,0.00553,0.00135,0.0010,0.4549,0.9606,n0009sm-il,9,30.9,0,0,1000000,40.57866184448463,74.72382522671063
2.250,0.2522,0.00580,0.00146,0.0010,0.4074,0.9683,n0009sm-il,9,30.9,0,0,1000000,43.48275862068965,74.72382522671063
2.500,0.2884,0.00610,0.00158,-0.0009,0.3602,0.9705,n0009sm-il,9,30.9,0,0,1000000,47.27868852459016,74.72382522671063
2.750,0.3232,0.00641,0.00172,-0.0025,0.3123,0.9733,n0009sm-il,9,30.9,0,0,1000000,50.42121684867394,74.72382522671063
3.000,0.3556,0.00677,0.00188,-0.0036,0.2592,0.9772,n0009sm-il,9,30.9,0,0,1000000,52.52584933530281,74.72382522671063
3.250,0.3845,0.00715,0.00205,-0.0039,0.2079,0.9820,n0009sm-il,9,30.9,0,0,1000000,53.77622377622377,74.72382522671063
3.500,0.4200,0.00752,0.00222,-0.0058,0.1597,0.9837,n0009sm-il,9,30.9,0,0,1000000,55.851063829787236,74.72382522671063
3.750,0.4544,0.00791,0.00241,-0.0074,0.1151,0.9859,n0009sm-il,9,30.9,0,0,1000000,57.446270543615675,74.72382522671063
4.000,0.4882,0.00825,0.00262,-0.0088,0.0865,0.9885,n0009sm-il,9,30.9,0,0,1000000,59.17575757575757,74.72382522671063
4.250,0.5213,0.00855,0.00284,-0.0101,0.0703,0.9914,n0009sm-il,9,30.9,0,0,1000000,60.97076023391813,74.72382522671063
4.500,0.5540,0.00878,0.00305,-0.0112,0.0626,0.9938,n0009sm-il,9,30.9,0,0,1000000,63.09794988610479,74.72382522671063
4.750,0.5893,0.00906,0.00330,-0.0129,0.0546,0.9954,n0009sm-il,9,30.9,0,0,1000000,65.04415011037528,74.72382522671063
5.000,0.6245,0.00923,0.00349,-0.0145,0.0514,0.9973,n0009sm-il,9,30.9,0,0,1000000,67.65980498374864,74.72382522671063
5.250,0.6588,0.00948,0.00372,-0.0160,0.0467,0.9990,n0009sm-il,9,30.9,0,0,1000000,69.49367088607595,74.72382522671063
5.500,0.6886,0.00979,0.00405,-0.0166,0.0425,1.0000,n0009sm-il,9,30.9,0,0,1000000,70.33707865168539,74.72382522671063
5.750,0.7110,0.00990,0.00418,-0.0155,0.0407,1.0000,n0009sm-il,9,30.9,0,0,1000000,71.81818181818181,74.72382522671063
6.000,0.7330,0.01009,0.00438,-0.0143,0.0383,1.0000,n0009sm-il,9,30.9,0,0,1000000,72.64618434093161,74.72382522671063
6.250,0.7544,0.01035,0.00465,-0.0130,0.0358,1.0000,n0009sm-il,9,30.9,0,0,1000000,72.88888888888889,74.72382522671063
6.500,0.7734,0.01090,0.00525,-0.0113,0.0321,1.0000,n0009sm-il,9,30.9,0,0,1000000,70.95412844036697,74.72382522671063
6.750,0.7966,0.01097,0.00533,-0.0104,0.0313,1.0000,n0009sm-il,9,30.9,0,0,1000000,72.616226071103,74.72382522671063
7.000,0.8195,0.01108,0.00546,-0.0094,0.0295,1.0000,n0009sm-il,9,30.9,0,0,1000000,73.96209386281589,74.72382522671063
7.250,0.8416,0.01129,0.00566,-0.0083,0.0272,1.0000,n0009sm-il,9,30.9,0,0,1000000,74.54384410983171,74.72382522671063
7.500,0.8619,0.01171,0.00607,-0.0068,0.0237,1.0000,n0009sm-il,9,30.9,0,0,1000000,73.60375747224595,74.72382522671063
7.750,0.8841,0.01193,0.00632,-0.0057,0.0223,1.0000,n0009sm-il,9,30.9,0,0,1000000,74.10729253981559,74.72382522671063
8.000,0.9064,0.01213,0.00654,-0.0047,0.0201,1.0000,n0009sm-il,9,30.9,0,0,1000000,74.72382522671063,74.72382522671063
8.250,0.9262,0.01262,0.00700,-0.0032,0.0161,1.0000,n0009sm-il,9,30.9,0,0,1000000,73.39144215530904,74.72382522671063
8.500,0.9483,0.01286,0.00727,-0.0021,0.0146,1.0000,n0009sm-il,9,30.9,0,0,1000000,73.7402799377916,74.72382522671063
8.750,0.9684,0.01333,0.00771,-0.0007,0.0119,1.0000,n0009sm-il,9,30.9,0,0,1000000,72.64816204051013,74.72382522671063
9.000,0.9883,0.01383,0.00826,0.0007,0.0104,1.0000,n0009sm-il,9,30.9,0,0,1000000,71.46059291395517,74.72382522671063
9.250,1.0086,0.01426,0.00873,0.0021,0.0092,1.0000,n0009sm-il,9,30.9,0,0,1000000,70.72931276297335,74.72382522671063
9.500,1.0263,0.01501,0.00953,0.0038,0.0077,1.0000,n0009sm-il,9,30.9,0,0,1000000,68.37441705529646,74.72382522671063
9.750,1.0447,0.01567,0.01030,0.0055,0.0071,1.0000,n0009sm-il,9,30.9,0,0,1000000,66.6687938736439,74.72382522671063
10.000,1.0642,0.01621,0.01090,0.0069,0.0065,1.0000,n0009sm-il,9,30.9,0,0,1000000,65.65083281924738,74.72382522671063
10.250,1.0825,0.01685,0.01162,0.0085,0.0061,1.0000,n0009sm-il,9,30.9,0,0,1000000,64.2433234421365,74.72382522671063
10.500,1.1005,0.01752,0.01237,0.0101,0.0057,1.0000,n0009sm-il,9,30.9,0,0,1000000,62.81392694063927,74.72382522671063
10.750,1.1148,0.01858,0.01353,0.0122,0.0051,1.0000,n0009sm-il,9,30.9,0,0,1000000,60.0,74.72382522671063
11.000,1.1221,0.02029,0.01547,0.0152,0.0048,1.0000,n0009sm-il,9,30.9,0,0,1000000,55.3031049778216,74.72382522671063
11.250,1.1390,0.02100,0.01627,0.0168,0.0047,1.0000,n0009sm-il,9,30.9,0,0,1000000,54.238095238095234,74.72382522671063
11.500,1.1556,0.02170,0.01706,0.0184,0.0045,1.0000,n0009sm-il,9,30.9,0,0,1000000,53.25345622119816,74.72382522671063
11.750,1.1693,0.02265,0.01812,0.0203,0.0044,1.0000,n0009sm-il,9,30.9,0,0,1000000,51.624724061810156,74.72382522671063
12.000,1.1825,0.02358,0.01918,0.0223,0.0042,1.0000,n0009sm-il,9,30.9,0,0,1000000,50.14843087362172,74.72382522671063
12.250,1.1920,0.02475,0.02049,0.0247,0.0041,1.0000,n0009sm-il,9,30.9,0,0,1000000,48.16161616161616,74.72382522671063
12.500,1.2007,0.02590,0.02177,0.0270,0.0040,1.0000,n0009sm-il,9,30.9,0,0,1000000,46.35907335907336,74.72382522671063
12.750,1.2089,0.02689,0.02285,0.0295,0.0038,1.0000,n0009sm-il,9,30.9,0,0,1000000,44.95723317218297,74.72382522671063
13.000,1.2030,0.02851,0.02464,0.0338,0.0038,1.0000,n0009sm-il,9,30.9,0,0,1000000,42.195720799719396,74.72382522671063
13.250,1.2041,0.02989,0.02614,0.0365,0.0037,1.0000,n0009sm-il,9,30.9,0,0,1000000,40.28437604550017,74.72382522671063
13.500,1.2026,0.03162,0.02800,0.0388,0.0037,1.0000,n0009sm-il,9,30.9,0,0,1000000,38.032890575585064,74.72382522671063
13.750,1.1965,0.03395,0.03049,0.0405,0.0036,1.0000,n0009sm-il,9,30.9,0,0,1000000,35.243004418262146,74.72382522671063
14.000,1.1930,0.03642,0.03308,0.0410,0.0035,1.0000,n0009sm-il,9,30.9,0,0,1000000,32.75672707303679,74.72382522671063
14.250,1.1852,0.03982,0.03663,0.0403,0.0035,1.0000,n0009sm-il,9,30.9,0,0,1000000,29.763937719738824,74.72382522671063
14.500,1.1714,0.04477,0.04175,0.0377,0.0034,1.0000,n0009sm-il,9,30.9,0,0,1000000,26.164842528478893,74.72382522671063
14.750,1.1570,0.05090,0.04804,0.0333,0.0033,1.0000,n0009sm-il,9,30.9,0,0,1000000,22.730844793713164,74.72382522671063
15.000,1.1258,0.06115,0.05854,0.0257,0.0035,1.0000,n0009sm-il,9,30.9,0,0,1000000,18.41046606704824,74.72382522671063
15.250,1.0770,0.07545,0.07309,0.0164,0.0037,1.0000,n0009sm-il,9,30.9,0,0,1000000,14.27435387673956,74.72382522671063
15.500,1.0198,0.09089,0.08872,0.0078,0.0039,1.0000,n0009sm-il,9,30.9,0,0,1000000,11.22015623280889,74.72382522671063
15.750,0.9688,0.10517,0.10311,0.0005,0.0039,1.0000,n0009sm-il,9,30.9,0,0,1000000,9.211752400874774,74.72382522671063
16.000,0.9237,0.11857,0.11660,-0.0061,0.0041,1.0000,n0009sm-il,9,30.9,0,0,1000000,7.790334823311125,74.72382522671063
16.250,0.8587,0.13792,0.13608,-0.0156,0.0045,1.0000,n0009sm-il,9,30.9,0,0,1000000,6.226073085846869,74.72382522671063
-10.000,-0.8195,0.07577,0.06813,-0.0225,1.0000,0.1547,n0012-il,12,30,0,0,50000,-10.815626237297083,25.669291338582678
